lead_Ширина,lead_Линейная высота (см),lead_Линейная высота (см)__was_missing,lead_Вид оплаты,returned_ts,returned_ts__is_present,lead_Служба доставки,lead_Компания Отправитель,lead_Ответственный за доставку,lead_is_deleted,lead_WIDTH,lead_Почтовый индекс,lead_group_id,lead_Масса (гр),lead_closed_at,contact_created_at,lead_utm_medium,lead_Категория и варианты выбора,received_ts,lead_Модель телефона,lead_id
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427487.0,1767443753,cpc,I,1768467154.0,Не удалось узнать,LEAD_2631
28.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1770019163.0,1760429690,Неизвестно,S,1768592972.0,Не удалось узнать,LEAD_2629
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019175.0,1768647439,,S,1768570970.0,Не удалось узнать,LEAD_2625
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019182.0,1767842459,cpc,S,1768637229.0,Смартфон,LEAD_2620
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1769427485.0,1767865477,cpc,S,1768461948.0,Не удалось узнать,LEAD_2637
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1767950078.0,1760882581,cpc,S,,Не удалось узнать,LEAD_2634
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770020732.0,1767838762,cpc,S,1768977225.0,Смартфон,LEAD_2618
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769421263.0,1767868158,cpc,I,1768394727.0,Не удалось узнать,LEAD_2639
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770021290.0,1767867586,cpc,S,1769059605.0,Не удалось узнать,LEAD_2638
28.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1768398069.0,1767801241,cpc,D,1768397716.0,Смартфон,LEAD_2615
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770019166.0,1764502448,cpc,S,1768556682.0,Смартфон,LEAD_2641
30.0,8.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,372.0,1770017414.0,1767875195,cpc,S,1769592905.0,Не удалось узнать,LEAD_2644
30.0,11.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1156.0,1768304632.0,1767871985,cpc,S,,Не удалось узнать,LEAD_2640
29.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1769427491.0,1765341524,,S,1768451482.0,Не удалось узнать,LEAD_2646
28.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770105846,1,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770729100.0,1747804616,cpc,I,,Не удалось узнать,LEAD_2647
30.0,6.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,500.0,1769413176.0,1767877185,cpc,S,1768989321.0,Смартфон,LEAD_2645
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1769421270.0,1762596320,cpc,S,1768374664.0,Не удалось узнать,LEAD_2649
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427498.0,1767882236,cpc,S,1768466319.0,Смартфон,LEAD_2651
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1769421265.0,1756553148,cpc,S,1768380604.0,Не удалось узнать,LEAD_2648
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1769416175.0,1767882545,cpc,S,1768294647.0,Не удалось узнать,LEAD_2652
28.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769416162.0,1767881956,cpc,S,1768317515.0,Не удалось узнать,LEAD_2650
30.0,9.0,1,оплата на карту,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1768570688.0,1758859569,,I,1768570369.0,Смартфон,LEAD_2580
30.0,9.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,594.0,1768828444.0,1767887420,cpc,I,1768577815.0,Не удалось узнать,LEAD_2653
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770887784,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1766579159,,S,,Не удалось узнать,LEAD_2654
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770021282.0,1737613621,cpc,S,1769045068.0,Не удалось узнать,LEAD_2635
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770189556.0,1767926074,cpc,S,1769241796.0,Не удалось узнать,LEAD_2669
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770619579.0,1767934513,cpc,S,1769664978.0,Смартфон,LEAD_2667
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770105942,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770729101.0,1767937308,cpc,S,,Смартфон,LEAD_2672
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1769421248.0,1767939052,cpc,S,1768382858.0,Не удалось узнать,LEAD_2675
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1769427477.0,1767902146,cpc,S,1768489620.0,Не удалось узнать,LEAD_2670
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019149.0,1738864880,,S,1768570248.0,Не удалось узнать,LEAD_2678
33.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1768907949.0,1767937552,cpc,S,1768907607.0,Не удалось узнать,LEAD_2674
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019145.0,1767941308,,S,1768556932.0,Не удалось узнать,LEAD_2680
31.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1769421245.0,1766301871,,S,1768380229.0,Не удалось узнать,LEAD_2682
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1769427472.0,1767941879,cpc,S,1768475772.0,Не удалось узнать,LEAD_2681
30.0,8.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,882.0,,1767943326,,S,1770726956.0,Не удалось узнать,LEAD_2684
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770887767,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,,1767939797,cpc,S,,Смартфон,LEAD_2676
30.0,4.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,344.0,1770017648.0,1767911954,cpc,S,1769744086.0,Не удалось узнать,LEAD_2679
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769416155.0,1767940798,cpc,S,1768313464.0,Смартфон,LEAD_2677
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770020731.0,1767872145,cpc,S,1768976111.0,Не удалось узнать,LEAD_2685
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019142.0,1767945218,cpc,S,1768559935.0,Смартфон,LEAD_2687
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427474.0,1767935917,,S,1768483000.0,Смартфон,LEAD_2673
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770621023.0,1767942036,,S,1768901245.0,Не удалось узнать,LEAD_2683
30.0,7.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,546538,800.0,1772692717.0,1767945593,cpc,C,1772503314.0,Не удалось узнать,LEAD_2688
30.0,13.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,1824.0,,1767913199,cpc,S,,Не удалось узнать,LEAD_2661
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427471.0,1767950410,cpc,S,1768495097.0,Смартфон,LEAD_2699
30.0,14.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1820.0,,1767951374,,S,1768894563.0,Смартфон,LEAD_2700
30.0,10.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,1150.0,1770017244.0,1767951979,cpc,S,1769498457.0,Не удалось узнать,LEAD_2702
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019135.0,1767598136,cpc,S,1768637772.0,Не удалось узнать,LEAD_2528
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019137.0,1767947488,cpc,S,1768555702.0,Смартфон,LEAD_2693
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019138.0,1767948405,cpc,S,1768544492.0,Не удалось узнать,LEAD_2696
30.0,11.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,1512.0,1770728473.0,1767864616,,S,1770728473.0,Не удалось узнать,LEAD_2636
29.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1770019140.0,1767946736,cpc,I,1768632427.0,Не удалось узнать,LEAD_2691
27.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769416152.0,1767952380,cpc,S,1768298468.0,Смартфон,LEAD_2703
30.0,7.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,944.0,1769412830.0,1767953425,,S,1768932289.0,Не удалось узнать,LEAD_2706
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1769421243.0,1767954459,,S,1768375515.0,Смартфон,LEAD_2709
28.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769416148.0,1767954328,,S,1768291772.0,Смартфон,LEAD_2708
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770021285.0,1767933938,cpc,S,1769065120.0,Не удалось узнать,LEAD_2664
27.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769421240.0,1767954539,cpc,S,1768400442.0,Смартфон,LEAD_2710
27.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019151.0,1766831806,,S,1768736699.0,Смартфон,LEAD_2240
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1768116815.0,1767957293,cpc,S,,Смартфон,LEAD_2713
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770621019.0,1753849964,,S,1768905223.0,Смартфон,LEAD_0106
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770620994.0,1767961055,,S,1768890752.0,Смартфон,LEAD_2715
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019114.0,1767944310,cpc,S,1768648439.0,Не удалось узнать,LEAD_2686
31.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1770019124.0,1767952645,cpc,S,1768562041.0,Не удалось узнать,LEAD_2704
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019076.0,1767898325,cpc,S,1768637557.0,Смартфон,LEAD_2658
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770283941.0,1767904955,,S,1769510601.0,Смартфон,LEAD_2659
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1770189546.0,1767947447,cpc,S,1769226759.0,Не удалось узнать,LEAD_2692
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1770620992.0,1767947253,cpc,S,1768922545.0,Не удалось узнать,LEAD_2695
30.0,7.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,792.0,1768828294.0,1754311640,,S,1768558904.0,Не удалось узнать,LEAD_2717
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770815835.0,1767939169,Неизвестно,S,1770083712.0,Не удалось узнать,LEAD_2714
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019113.0,1767934776,cpc,S,1768556930.0,Смартфон,LEAD_2668
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019086.0,1767967917,,S,1768568816.0,Смартфон,LEAD_2718
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019116.0,1767662154,cpc,S,1768652028.0,Не удалось узнать,LEAD_2549
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770301382,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770729101.0,1766732253,,S,,Не удалось узнать,LEAD_2719
30.0,7.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,866.0,1770100895.0,1767945877,,S,1769857434.0,Не удалось узнать,LEAD_2689
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019082.0,1760614590,,Нет категории,1768651483.0,Смартфон,LEAD_0156
30.0,14.0,0,наложенный платеж,1970-01-01 00:00:01.771226105,1,Почта,ООО ТехПродЗдрав,,False,,,700242,1806.0,,1767973598,cpc,S,,Смартфон,LEAD_2721
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1769427456.0,1767954551,,S,1768465801.0,Не удалось узнать,LEAD_2711
30.0,12.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,1474.0,1770016708.0,1767949237,cpc,I,1770016708.0,Не удалось узнать,LEAD_2698
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770621016.0,1767426036,Неизвестно,S,1768924417.0,Смартфон,LEAD_2723
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019057.0,1767974858,cpc,I,1768729498.0,Не удалось узнать,LEAD_2722
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770105885,1,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1770729097.0,1689250071,cpc,S,,Не удалось узнать,LEAD_2701
32.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019118.0,1767934154,cpc,S,1768549023.0,Не удалось узнать,LEAD_2666
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019700.0,1753602714,cpc,I,1768838475.0,Смартфон,LEAD_2694
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770019084.0,1758617160,Неизвестно,S,1768573558.0,Не удалось узнать,LEAD_0121
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770887710,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,,1768025219,,S,,Не удалось узнать,LEAD_2730
15.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1769421234.0,1766902302,cpc,C,1768394274.0,Не удалось узнать,LEAD_2266
21.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770301422,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770729103.0,1767000040,cpc,S,,Не удалось узнать,LEAD_2319
34.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427460.0,1768026275,cpc,D,1768476334.0,Не удалось узнать,LEAD_2732
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019078.0,1767895713,cpc,I,1768729287.0,Смартфон,LEAD_2657
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770887686,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,,1768027747,cpc,D,,Смартфон,LEAD_2733
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1769416146.0,1767911540,,I,1768307442.0,Смартфон,LEAD_2660
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770887735,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,,1768024977,,S,,Смартфон,LEAD_2729
30.0,9.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,790.0,1770016920.0,1768031347,cpc,I,1769252532.0,Не удалось узнать,LEAD_2738
60.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019715.0,1768029689,,I,1768831255.0,Не удалось узнать,LEAD_2737
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019718.0,1768030168,cpc,S,1768804683.0,Не удалось узнать,LEAD_2736
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770019722.0,1768022537,cpc,S,1768813653.0,Смартфон,LEAD_2727
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427465.0,1768024434,cpc,D,1768474839.0,Смартфон,LEAD_2728
30.0,7.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,814.0,,1768025953,cpc,I,1770953676.0,Не удалось узнать,LEAD_2731
30.0,10.0,0,наложенный платеж,1970-01-01 00:00:01.772610660,1,Почта,ООО ТехПродЗдрав,,False,,,700242,1504.0,,1767013219,cpc,D,,Не удалось узнать,LEAD_2336
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1770019098.0,1768028440,cpc,I,1768567285.0,Не удалось узнать,LEAD_2735
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770019104.0,1764930815,,S,1768721488.0,Не удалось узнать,LEAD_2739
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770019106.0,1766759709,Неизвестно,S,1768647344.0,Не удалось узнать,LEAD_2744
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700246,,1770020728.0,1752846839,cpc,S,1768991151.0,Не удалось узнать,LEAD_2742
30.0,8.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1014.0,1770016797.0,1767893685,cpc,I,1769158592.0,Смартфон,LEAD_2655
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770020726.0,1768038301,,D,1769008387.0,Смартфон,LEAD_2743
35.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770105869,1,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700246,,1770729101.0,1762079787,cpc,S,,Не удалось узнать,LEAD_2671
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427454.0,1767873015,cpc,S,1768476562.0,Смартфон,LEAD_2642
30.0,13.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700246,1810.0,1770017103.0,1761039830,,S,1769426307.0,Не удалось узнать,LEAD_0164
30.0,9.0,1,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,,1768804973.0,1768012035,cpc,I,,Смартфон,LEAD_2725
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019074.0,1768047587,cpc,I,1768549878.0,Смартфон,LEAD_2751
30.0,2.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,96.0,1770101006.0,1768012801,cpc,I,1769838704.0,Смартфон,LEAD_2726
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770621005.0,1768049059,cpc,D,1768886787.0,Смартфон,LEAD_2754
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770020723.0,1768050826,cpc,I,1768981967.0,Смартфон,LEAD_2758
31.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.771493535,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,,1768050503,cpc,D,,Не удалось узнать,LEAD_2757
21.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770019724.0,1768049721,cpc,S,1768827005.0,Не удалось узнать,LEAD_2756
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019100.0,1768044809,cpc,I,1768733898.0,Не удалось узнать,LEAD_2747
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1768124490.0,1768046604,cpc,I,,Смартфон,LEAD_2749
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770021280.0,1767894102,cpc,I,1769059355.0,Смартфон,LEAD_2656
35.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770019071.0,1768053857,,I,1768563287.0,Не удалось узнать,LEAD_2760
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770621010.0,1768043732,cpc,I,1768911094.0,Смартфон,LEAD_2746
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770019123.0,1767167200,cpc,S,1768565653.0,Не удалось узнать,LEAD_2390
31.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1768562415.0,1766387994,Неизвестно,S,1768562086.0,Не удалось узнать,LEAD_2344
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427451.0,1768055360,cpc,I,1768469425.0,Смартфон,LEAD_2761
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770621957.0,1768057346,cpc,D,1768929415.0,Смартфон,LEAD_2762
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770020715.0,1744430953,cpc,I,1769002575.0,Не удалось узнать,LEAD_0104
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770619576.0,1765956228,cpc,S,1769669918.0,Не удалось узнать,LEAD_1801
33.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770887755,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,,1768061050,cpc,D,,Не удалось узнать,LEAD_2763
30.0,15.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1856.0,1769421273.0,1767802918,cpc,I,1769178862.0,Не удалось узнать,LEAD_2617
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770189554.0,1767913669,cpc,S,1769337568.0,Смартфон,LEAD_2662
32.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.770301472,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770729100.0,1767683825,cpc,I,,Смартфон,LEAD_2559
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1769427469.0,1768105575,cpc,Нет категории,1768478962.0,Смартфон,LEAD_2768
28.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1771572437.0,1768097683,cpc,I,1770769299.0,Смартфон,LEAD_2764
30.0,8.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,852.0,,1762918678,Неизвестно,I,,Не удалось узнать,LEAD_2767
21.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770621013.0,1755987966,cpc,S,1768903552.0,Не удалось узнать,LEAD_2769
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770019711.0,1766020421,cpc,S,1768819129.0,Не удалось узнать,LEAD_2765
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770019088.0,1768113301,cpc,S,1768584557.0,Не удалось узнать,LEAD_2774
15.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.772522174,1,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,,1768113512,cpc,S,,Смартфон,LEAD_2775
31.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700246,,1770019119.0,1735068251,cpc,S,1768555129.0,Смартфон,LEAD_2773
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770019053.0,1767522858,cpc,I,1768567550.0,Смартфон,LEAD_2498
31.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1769427467.0,1768109636,cpc,C,1768481438.0,Не удалось узнать,LEAD_2770
30.0,5.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,250.0,1769412700.0,1768113997,cpc,D,1768909967.0,Смартфон,LEAD_2776
